n1=3, m=4, n=12, N=756
seed=7
theta_path=D:\研究生\研究生\Quantum Machine learning\code\Train\data\theta_demo.npy
theta_array:
[[5.49786103 0.99199549 3.79542808 2.26487638]
 [3.22549452 1.90032461 4.38469128 2.46030217]
 [1.13916194 3.50335699 5.41554688 1.98090663]]
comp	x	y
0	000000000000	011100001010
1	011011000110	110000110100
0	000000000000	111010111000
2	110111110010	101110001011
2	111100100111	111110111001
1	111110100100	011111010001
0	000000000000	010111000001
0	000000000000	100011111110
1	111010101001	001111111001
0	000000000000	101101001011
0	000000000000	100111000101
1	010001110101	111000010000
2	111100110111	011010101100
2	011111111010	001011110100
1	000011101010	101001000110
2	100111101110	001110101100
1	000000110010	101010011010
2	011111001110	010001010110
2	111110111000	110110101101
1	100000011010	010011001111
0	000000000000	100001101001
0	000000000000	110010010000
0	000000000000	101101011000
1	000110011111	111101110011
1	110011000101	110010111101
0	000000000000	110110100000
1	011000100001	011010001101
1	111101111101	011011000101
0	000000000000	100000100011
2	010111110111	001110101000
1	000000011110	001010001110
0	000000000000	011001010111
2	101011111111	110011100110
2	111101111101	001111101111
1	000101101000	101111010100
1	000100101110	001010011011
2	101111100100	110100010111
0	000000000000	000110011011
2	110110111011	000000110010
2	011111110010	111010001010
0	000000000000	111100100000
1	000001011000	101011100100
1	010001001010	010000010100
1	001110000001	000001010001
1	111000001000	000010010111
1	111000011100	101100101001
1	110001100001	111010000100
1	110011001100	111100010000
2	111111111011	101100110111
1	101000000000	010011111110
2	011101101011	100010010110
2	111111111111	101000100010
2	110111111111	101001110110
0	000000000000	000001010100
1	100100000110	000100010101
0	000000000000	010000011100
2	001111111111	101011001100
0	000000000000	010001001010
1	010111101000	001000100110
2	111011111111	101100111011
1	011000011111	111010111110
1	000100001001	011001011000
2	111111111111	011100010101
2	111001111111	001111101000
0	000000000000	010010100100
1	110011000000	000001001000
2	111111111111	100111001000
2	111101111011	000110000101
2	111010111111	110000000010
2	111111111101	001000001000
0	000000000000	111001001110
0	000000000000	001010101011
1	000000100100	011000010100
1	111111010000	001010111101
0	000000000000	100000110110
1	011101100000	000000110000
0	000000000000	111010111101
2	110011100101	101101110001
1	001010111010	110111000001
1	000000010000	111000011001
0	000000000000	100101110000
2	111101111111	010110101100
1	010000110000	000100011011
1	111100010010	111001001010
1	001000101010	010010100100
2	010111010011	011000101000
2	111100111111	010010001010
0	000000000000	011100110110
2	110111011101	001000001110
1	101100000100	001110111101
1	000000010000	110110101110
2	101111111111	011100111001
1	000111000010	011111011000
0	000000000000	001001111110
0	000000000000	010100010101
2	111001111111	011110001110
1	010010001001	111100111111
2	110001101101	011011100000
0	000000000000	100100000001
0	000000000000	111010111010
2	001101011111	110101100100
2	110101011111	110011001110
0	000000000000	011000001101
1	111000010000	011101010100
2	001111111111	110110100001
0	000000000000	000101101111
2	111101101111	101011011000
1	001101101110	001100100010
1	110011000100	010111100010
0	000000000000	100100100001
2	111111111111	101101011100
2	110111111111	001111110010
1	001001001011	011000100010
0	000000000000	000111110001
1	000100000110	100010101100
0	000000000000	100100101100
1	100010010101	010101011101
2	111101111111	101110101011
2	111110001110	010011001001
2	011111111111	000010101000
0	000000000000	110010000000
1	111110000011	111010100010
0	000000000000	101010000010
0	000000000000	111111001101
0	000000000000	100100110011
0	000000000000	000111010010
0	000000000000	101001111010
1	010011100101	000110100101
1	101011001001	100101110111
2	111111110111	110000100101
0	000000000000	000110101110
1	101001011001	101110011101
0	000000000000	110011110010
0	000000000000	011010000010
0	000000000000	101101101000
1	110110000000	110101110100
1	100001000010	101100100010
1	010100111100	011110001001
2	111101101101	100111011000
0	000000000000	111001000010
0	000000000000	100101100110
0	000000000000	000011100011
2	111011110111	100111010010
0	000000000000	111101010010
0	000000000000	100100100110
1	111100011110	111000011110
1	101001000101	001011000000
0	000000000000	001101000111
1	000111011011	011001111110
1	010010000110	000110000111
2	111101111111	010011010011
1	011100000000	011101010100
2	111101111111	000110110101
1	001111110100	101011010001
2	100110101001	001011110000
2	110111101111	001110010110
2	111110011111	010111101010
2	101111011111	100011100010
1	100101000010	001100010000
1	001100100001	101000010001
1	100110001110	000110110000
1	101001110100	011101101110
0	000000000000	011100000001
1	000100100000	011100101101
0	000000000000	000110101110
1	101100000101	110011101101
0	000000000000	101001001010
1	100110100010	101001100110
1	010111010000	000010000100
0	000000000000	111110101111
1	011000001011	001000100001
2	111100111111	010001000011
2	110110101110	111100010111
0	000000000000	001000000010
1	011101100011	010101010110
1	011001001100	010000100001
0	000000000000	001011110010
2	111111111110	011001101101
0	000000000000	100011010011
1	011100010001	001110111111
0	000000000000	111111010100
0	000000000000	100010001011
1	000011100010	100101101110
1	100100010001	101101011010
1	001110101111	111010011001
2	001111011111	101110000110
2	111101111110	011011111011
1	010110001010	011010101010
2	111101111111	110111011000
2	110011111101	011101011001
0	000000000000	000110001101
1	110000111010	000001110010
1	110111100011	001101011010
2	110101101111	111110111011
0	000000000000	010010111110
1	010000000010	011110001111
0	000000000000	100011110100
0	000000000000	110010000000
0	000000000000	111000101101
1	010011101000	011000000101
2	011111111111	011100010011
2	111110101101	111101011001
0	000000000000	100101100110
2	110111011111	010001010110
0	000000000000	001000100001
1	110011000100	000100010010
2	101001111111	011111001101
2	111110010110	100000000001
0	000000000000	111110001110
0	000000000000	000000100010
1	000010110001	111011101100
0	000000000000	111101000110
2	110110110110	111001000111
0	000000000000	001111011111
2	110101100010	101010011111
1	110110101110	111011100111
0	000000000000	011101000110
1	100001000100	101110101101
2	111111111111	101000111101
1	111101111001	100110111111
0	000000000000	100111111101
1	100001010001	000111111110
1	001101010101	001010000001
1	001000100001	111011100101
0	000000000000	011011101111
0	000000000000	011011011001
0	000000000000	111000000110
0	000000000000	111001110001
0	000000000000	010110111001
2	101011101101	000110010000
1	011100000110	011001000011
0	000000000000	000010110100
2	101011011101	100111010001
0	000000000000	111100100100
0	000000000000	101101011100
1	010011110010	011111001010
0	000000000000	111101001101
0	000000000000	111111111010
1	100101111111	011010011111
2	111001111010	101110100111
1	100000100100	011011110101
1	110001101010	101110010111
2	001111111111	101001111011
0	000000000000	011101111110
1	000111100110	101010100011
1	111010000011	001100001110
2	111111111011	101010001101
1	100010001110	000010100101
0	000000000000	010010010101
1	011100011010	011000001100
2	011111110101	000111111001
2	001010101110	011110010010
1	000000001001	000010100100
1	000011010100	011011000110
1	111010110111	010101100000
2	001111111111	111001001111
0	000000000000	101100111011
1	000110110100	001100110001
0	000000000000	100000010101
0	000000000000	011100101001
2	111011110101	001111110001
1	010001011100	011011011010
2	111111110011	001100101000
0	000000000000	001000100000
0	000000000000	111011101111
2	111011111111	111101111101
2	011101011111	110101110010
2	101110111011	111011000010
1	111111000000	011111100101
2	111111011111	001010011000
1	000111110011	001011001001
0	000000000000	010001000111
1	001111010010	101001101001
0	000000000000	010000011011
2	111111111111	010110101011
0	000000000000	010010110100
2	111110111111	101010011000
0	000000000000	110010010000
0	000000000000	111100101001
1	101101110011	110001010001
0	000000000000	100100100110
1	110111010110	001100100001
2	111111111000	010101100101
2	111101111101	110010001001
1	000100000111	010011101111
1	100101010001	100100100010
2	111111111111	001111101100
0	000000000000	011110010111
2	111110110111	010111010110
2	011011111001	010111111101
1	110011110010	010110110010
1	000110111010	101101000110
1	001000000100	100100110101
2	011110111001	011100001101
1	111110010100	000011010000
1	100101000001	000000010010
2	101011111111	100110011000
1	000110110010	011101100010
2	101110111000	100101100101
0	000000000000	010010000000
1	100000000000	111111101000
0	000000000000	001011111000
1	101010001000	001100001110
2	110101011011	100011001101
1	100010000010	110011111010
2	111111111010	010100000101
1	011100001110	111010100100
2	111110101010	111001011000
0	000000000000	010100100110
0	000000000000	001011000000
1	000000001001	011100010110
1	111101001000	100011111101
1	011001101111	100111010000
0	000000000000	111111001010
2	111110101111	110010010001
2	111111010111	001000001000
1	101100101110	111101110001
1	010100000011	110111011000
1	000101000101	110100001011
1	000110001011	000011111001
0	000000000000	010110010111
0	000000000000	111001000110
1	001010010110	111111011110
2	111111111110	100001010001
0	000000000000	010101100000
2	111001100110	001100111011
2	010001111100	100110001100
2	011111111111	011010101101
0	000000000000	000011100111
0	000000000000	011010011111
2	011100100111	000001010111
1	011010000110	011101000001
1	010011110001	010100110101
0	000000000000	001011010001
2	111011111110	100110010101
0	000000000000	100111000001
0	000000000000	001111100001
2	111101111111	101111011010
0	000000000000	101111010000
0	000000000000	001011011000
2	111110111111	010110011011
2	110001110011	011001101000
0	000000000000	001000101111
1	000000000011	001101110111
1	101011001000	001011001111
0	000000000000	110011010000
0	000000000000	101111000001
0	000000000000	100101111010
0	000000000000	001011111110
0	000000000000	000110001101
0	000000000000	111100110011
2	010101111111	111001100111
0	000000000000	110000111010
0	000000000000	101100110111
1	011100000110	101111000001
2	111111111110	001111110100
0	000000000000	000000000010
1	101111100101	111110110100
2	101111111101	101100001010
0	000000000000	111010110010
2	111101011111	011110100010
0	000000000000	110101111101
1	000000100100	010010001100
1	010010001000	000100101110
0	000000000000	000111010010
0	000000000000	001010011001
1	100011011010	010101000111
0	000000000000	001111110010
0	000000000000	010000010101
2	001000110111	100101001111
0	000000000000	111011000010
0	000000000000	011001110010
1	100011000011	101101111000
0	000000000000	111110101101
1	001011010000	011101001010
1	001001111001	100101101101
1	000001001011	111011010100
1	001000000011	000100001100
0	000000000000	111101000011
2	111111111110	010010110101
1	010111010000	010101100000
1	100101011000	101111100101
0	000000000000	110001111111
2	111111111111	011010010100
0	000000000000	101010100101
0	000000000000	100011010100
0	000000000000	001111001000
1	001011001000	010000110110
2	011111111111	111001001000
0	000000000000	101000110110
1	000011000010	011110111010
1	101111010110	010100100010
2	111111111001	101011111100
1	000000111001	011001110000
2	010111011101	110100110011
1	010000001000	110011000110
0	000000000000	100101110001
1	000100101100	101111101011
1	101110100001	000010110011
0	000000000000	100110110101
0	000000000000	011100110100
1	101000001110	001000110011
0	000000000000	111011011101
1	110010010001	111011001010
1	001010111001	111100011001
0	000000000000	000001100110
2	111111100000	111101011010
2	111101110111	110101110111
1	100010001011	101011010010
1	010000000100	001011110110
0	000000000000	000011110011
1	100010110100	011001100110
1	100011000001	011110010101
1	001011101001	011100111100
1	001001001001	111101011101
0	000000000000	111111110101
0	000000000000	010100101010
0	000000000000	100000110100
0	000000000000	001101010100
0	000000000000	101010010011
2	011011111110	000110000010
0	000000000000	101011111001
1	011100110000	000000011101
2	111110111010	111111010000
0	000000000000	101001110110
0	000000000000	111110010011
2	101110111111	011010100001
0	000000000000	101101000011
2	110101111100	000011000000
2	100111011111	010001101110
0	000000000000	001010101101
2	110111111101	100110000101
0	000000000000	001011011101
2	111011111101	010111111001
0	000000000000	111011011001
2	111110110011	110101111010
0	000000000000	100100111101
2	001111110111	111100001100
0	000000000000	101001101001
1	001000001001	101011001110
2	100011111111	001000111011
0	000000000000	100111010101
2	111011111110	101110111100
1	111000110111	111101111111
0	000000000000	011101101000
1	000111110101	001101011011
2	000111111111	101110000001
2	111010111010	111100001101
0	000000000000	011111001011
2	111111110111	101111110001
0	000000000000	111101010001
1	011011000111	011010011000
1	000000001101	000110101111
2	001011011111	010110101001
0	000000000000	101111110110
1	111010000101	101100011001
1	110001000000	011110001111
0	000000000000	100101110101
1	101101001101	010110110001
